# t [s], T [K], YF
1.429319999996937762e-02,1.105010237901602068e+03,5.979165119315359850e-02
1.429329999996937703e-02,1.105010275910178279e+03,5.979164966527645425e-02
1.429339999996937643e-02,1.105010313918803149e+03,5.979164813739824141e-02
1.429349999996937584e-02,1.105010351927476677e+03,5.979164660951895999e-02
1.429359999996937525e-02,1.105010389936198862e+03,5.979164508163860997e-02
1.429369999996937465e-02,1.105010427944969706e+03,5.979164355375719136e-02
1.429379999996937406e-02,1.105010465953789208e+03,5.979164202587470417e-02
1.429389999996937347e-02,1.105010503962657367e+03,5.979164049799114838e-02
1.429399999996937287e-02,1.105010541971573957e+03,5.979163897010652401e-02
1.429409999996937228e-02,1.105010579980539205e+03,5.979163744222083104e-02
1.429419999996937168e-02,1.105010617989553111e+03,5.979163591433406949e-02
1.429429999996937109e-02,1.105010655998615675e+03,5.979163438644623935e-02
1.429439999996937050e-02,1.105010694007726897e+03,5.979163285855734061e-02
1.429449999996936990e-02,1.105010732016886777e+03,5.979163133066737329e-02
1.429459999996936931e-02,1.105010770026095315e+03,5.979162980277633738e-02
1.429469999996936871e-02,1.105010808035352511e+03,5.979162827488423287e-02
1.429479999996936812e-02,1.105010846044658365e+03,5.979162674699105978e-02
1.429489999996936753e-02,1.105010884054012649e+03,5.979162521909681810e-02
1.429499999996936693e-02,1.105010922063415592e+03,5.979162369120150783e-02
1.429509999996936634e-02,1.105010960072867192e+03,5.979162216330512203e-02
1.429519999996936575e-02,1.105010998082367450e+03,5.979162063540766764e-02
1.429529999996936515e-02,1.105011036091916367e+03,5.979161910750914466e-02
1.429539999996936456e-02,1.105011074101513941e+03,5.979161757960955309e-02
1.429549999996936396e-02,1.105011112111160173e+03,5.979161605170889293e-02
1.429559999996936337e-02,1.105011150120855064e+03,5.979161452380716418e-02
1.429569999996936278e-02,1.105011188130598612e+03,5.979161299590436685e-02
1.429579999996936218e-02,1.105011226140390818e+03,5.979161146800050092e-02
1.429589999996936159e-02,1.105011264150231455e+03,5.979160994009556640e-02
1.429599999996936099e-02,1.105011302160120749e+03,5.979160841218956329e-02
1.429609999996936040e-02,1.105011340170058702e+03,5.979160688428249160e-02
1.429619999996935981e-02,1.105011378180045313e+03,5.979160535637435131e-02
1.429629999996935921e-02,1.105011416190080581e+03,5.979160382846514243e-02
1.429639999996935862e-02,1.105011454200164508e+03,5.979160230055486497e-02
1.429649999996935802e-02,1.105011492210297092e+03,5.979160077264351891e-02
1.429659999996935743e-02,1.105011530220478335e+03,5.979159924473110427e-02
1.429669999996935684e-02,1.105011568230708235e+03,5.979159771681762103e-02
1.429679999996935624e-02,1.105011606240986794e+03,5.979159618890306921e-02
1.429689999996935565e-02,1.105011644251313783e+03,5.979159466098744879e-02
1.429699999996935506e-02,1.105011682261689430e+03,5.979159313307075979e-02
1.429709999996935446e-02,1.105011720272113735e+03,5.979159160515300220e-02
1.429719999996935387e-02,1.105011758282586698e+03,5.979159007723417601e-02
1.429729999996935327e-02,1.105011796293108318e+03,5.979158854931428124e-02
1.429739999996935268e-02,1.105011834303678597e+03,5.979158702139331788e-02
1.429749999996935209e-02,1.105011872314297534e+03,5.979158549347128593e-02
1.429759999996935149e-02,1.105011910324965129e+03,5.979158396554818539e-02
1.429769999996935090e-02,1.105011948335681382e+03,5.979158243762401626e-02
1.429779999996935030e-02,1.105011986346446292e+03,5.979158090969877853e-02
1.429789999996934971e-02,1.105012024357259861e+03,5.979157938177247222e-02
1.429799999996934912e-02,1.105012062368121860e+03,5.979157785384509732e-02
1.429809999996934852e-02,1.105012100379032518e+03,5.979157632591665383e-02
1.429819999996934793e-02,1.105012138389991833e+03,5.979157479798714175e-02
1.429829999996934733e-02,1.105012176400999806e+03,5.979157327005656108e-02
1.429839999996934674e-02,1.105012214412056437e+03,5.979157174212491183e-02
1.429849999996934615e-02,1.105012252423161726e+03,5.979157021419219398e-02
1.429859999996934555e-02,1.105012290434315673e+03,5.979156868625840754e-02
1.429869999996934496e-02,1.105012328445518278e+03,5.979156715832355251e-02
1.429879999996934437e-02,1.105012366456769541e+03,5.979156563038762889e-02
1.429889999996934377e-02,1.105012404468069462e+03,5.979156410245063669e-02
1.429899999996934318e-02,1.105012442479418041e+03,5.979156257451257589e-02
1.429909999996934258e-02,1.105012480490815278e+03,5.979156104657343956e-02
1.429919999996934199e-02,1.105012518502261173e+03,5.979155951863323465e-02
1.429929999996934140e-02,1.105012556513755499e+03,5.979155799069196114e-02
1.429939999996934080e-02,1.105012594525298482e+03,5.979155646274961905e-02
1.429949999996934021e-02,1.105012632536890123e+03,5.979155493480620837e-02
1.429959999996933961e-02,1.105012670548530423e+03,5.979155340686172909e-02
1.429969999996933902e-02,1.105012708560219380e+03,5.979155187891618123e-02
1.429979999996933843e-02,1.105012746571956995e+03,5.979155035096956478e-02
1.429989999996933783e-02,1.105012784583743269e+03,5.979154882302187973e-02
1.429999999996933724e-02,1.105012822595578200e+03,5.979154729507312610e-02
1.430009999996933664e-02,1.105012860607461789e+03,5.979154576712330388e-02
1.430019999996933605e-02,1.105012898619394036e+03,5.979154423917241307e-02
1.430029999996933546e-02,1.105012936631374941e+03,5.979154271122045367e-02
1.430039999996933486e-02,1.105012974643404505e+03,5.979154118326742567e-02
1.430049999996933427e-02,1.105013012655482726e+03,5.979153965531332909e-02
1.430059999996933368e-02,1.105013050667609377e+03,5.979153812735816392e-02
1.430069999996933308e-02,1.105013088679784687e+03,5.979153659940193016e-02
1.430079999996933249e-02,1.105013126692008655e+03,5.979153507144462781e-02
1.430089999996933189e-02,1.105013164704281280e+03,5.979153354348625687e-02
1.430099999996933130e-02,1.105013202716602564e+03,5.979153201552681735e-02
1.430109999996933071e-02,1.105013240728972505e+03,5.979153048756630923e-02
1.430119999996933011e-02,1.105013278741391105e+03,5.979152895960473252e-02
1.430129999996932952e-02,1.105013316753858362e+03,5.979152743164208722e-02
1.430139999996932892e-02,1.105013354766374277e+03,5.979152590367837333e-02
1.430149999996932833e-02,1.105013392778938851e+03,5.979152437571359086e-02
1.430159999996932774e-02,1.105013430791552082e+03,5.979152284774773979e-02
1.430169999996932714e-02,1.105013468804213971e+03,5.979152131978082013e-02
1.430179999996932655e-02,1.105013506816924519e+03,5.979151979181283189e-02
1.430189999996932596e-02,1.105013544829683724e+03,5.979151826384377505e-02
1.430199999996932536e-02,1.105013582842491587e+03,5.979151673587364269e-02
1.430209999996932477e-02,1.105013620855348108e+03,5.979151520790244173e-02
1.430219999996932417e-02,1.105013658868253060e+03,5.979151367993017219e-02
1.430229999996932358e-02,1.105013696881206670e+03,5.979151215195683405e-02
1.430239999996932299e-02,1.105013734894208937e+03,5.979151062398242733e-02
1.430249999996932239e-02,1.105013772907259863e+03,5.979150909600695202e-02
1.430259999996932180e-02,1.105013810920359447e+03,5.979150756803040812e-02
1.430269999996932120e-02,1.105013848933507688e+03,5.979150604005279562e-02
1.430279999996932061e-02,1.105013886946704588e+03,5.979150451207411454e-02
1.430289999996932002e-02,1.105013924959950145e+03,5.979150298409436487e-02
1.430299999996931942e-02,1.105013962973244361e+03,5.979150145611354661e-02
1.430309999996931883e-02,1.105014000986587234e+03,5.979149992813165976e-02
1.430319999996931823e-02,1.105014038999978766e+03,5.979149840014870432e-02
1.430329999996931764e-02,1.105014077013418955e+03,5.979149687216468029e-02
1.430339999996931705e-02,1.105014115026907803e+03,5.979149534417958767e-02
1.430349999996931645e-02,1.105014153040445308e+03,5.979149381619342646e-02
1.430359999996931586e-02,1.105014191054031471e+03,5.979149228820619666e-02
1.430369999996931527e-02,1.105014229067666292e+03,5.979149076021789827e-02
1.430379999996931467e-02,1.105014267081349772e+03,5.979148923222853129e-02
1.430389999996931408e-02,1.105014305095081909e+03,5.979148770423809572e-02
1.430399999996931348e-02,1.105014343108862477e+03,5.979148617624659157e-02
1.430409999996931289e-02,1.105014381122691702e+03,5.979148464825401882e-02
1.430419999996931230e-02,1.105014419136569586e+03,5.979148312026037748e-02
1.430429999996931170e-02,1.105014457150496128e+03,5.979148159226566062e-02
1.430439999996931111e-02,1.105014495164471327e+03,5.979148006426987516e-02
1.430449999996931051e-02,1.105014533178495185e+03,5.979147853627302112e-02
1.430459999996930992e-02,1.105014571192567701e+03,5.979147700827509848e-02
1.430469999996930933e-02,1.105014609206688874e+03,5.979147548027610726e-02
1.430479999996930873e-02,1.105014647220858706e+03,5.979147395227604744e-02
1.430489999996930814e-02,1.105014685235077195e+03,5.979147242427491904e-02
1.430499999996930754e-02,1.105014723249344343e+03,5.979147089627272205e-02
1.430509999996930695e-02,1.105014761263660148e+03,5.979146936826945646e-02
1.430519999996930636e-02,1.105014799278024611e+03,5.979146784026512229e-02
1.430529999996930576e-02,1.105014837292437733e+03,5.979146631225971953e-02
1.430539999996930517e-02,1.105014875306899512e+03,5.979146478425324818e-02
1.430549999996930458e-02,1.105014913321409949e+03,5.979146325624570824e-02
1.430559999996930398e-02,1.105014951335969045e+03,5.979146172823709970e-02
1.430569999996930339e-02,1.105014989350576798e+03,5.979146020022742258e-02
1.430579999996930279e-02,1.105015027365233209e+03,5.979145867221667687e-02
1.430589999996930220e-02,1.105015065379938278e+03,5.979145714420486257e-02
1.430599999996930161e-02,1.105015103394692005e+03,5.979145561619197968e-02
1.430609999996930101e-02,1.105015141409494390e+03,5.979145408817802820e-02
1.430619999996930042e-02,1.105015179424345433e+03,5.979145256016300813e-02
1.430629999996929982e-02,1.105015217439245134e+03,5.979145103214691254e-02
1.430639999996929923e-02,1.105015255454193493e+03,5.979144950412974835e-02
1.430649999996929864e-02,1.105015293469190510e+03,5.979144797611151557e-02
1.430659999996929804e-02,1.105015331484235958e+03,5.979144644809221421e-02
1.430669999996929745e-02,1.105015369499330063e+03,5.979144492007184425e-02
1.430679999996929685e-02,1.105015407514472827e+03,5.979144339205040570e-02
1.430689999996929626e-02,1.105015445529664248e+03,5.979144186402789857e-02
1.430699999996929567e-02,1.105015483544904328e+03,5.979144033600432284e-02
1.430709999996929507e-02,1.105015521560193065e+03,5.979143880797967853e-02
1.430719999996929448e-02,1.105015559575530460e+03,5.979143727995396562e-02
1.430729999996929389e-02,1.105015597590916514e+03,5.979143575192718413e-02
1.430739999996929329e-02,1.105015635606351225e+03,5.979143422389933404e-02
1.430749999996929270e-02,1.105015673621834594e+03,5.979143269587041537e-02
1.430759999996929210e-02,1.105015711637366621e+03,5.979143116784042811e-02
1.430769999996929151e-02,1.105015749652947306e+03,5.979142963980937225e-02
1.430779999996929092e-02,1.105015787668576650e+03,5.979142811177724781e-02
1.430789999996929032e-02,1.105015825684254651e+03,5.979142658374405478e-02
1.430799999996928973e-02,1.105015863699981310e+03,5.979142505570979316e-02
1.430809999996928913e-02,1.105015901715756627e+03,5.979142352767445601e-02
1.430819999996928854e-02,1.105015939731580602e+03,5.979142199963805027e-02
1.430829999996928795e-02,1.105015977747453235e+03,5.979142047160057594e-02
1.430839999996928735e-02,1.105016015763374526e+03,5.979141894356203302e-02
1.430849999996928676e-02,1.105016053779344475e+03,5.979141741552242151e-02
1.430859999996928617e-02,1.105016091795363081e+03,5.979141588748174141e-02
1.430869999996928557e-02,1.105016129811430346e+03,5.979141435943999272e-02
1.430879999996928498e-02,1.105016167827546269e+03,5.979141283139717544e-02
1.430889999996928438e-02,1.105016205843710850e+03,5.979141130335328957e-02
1.430899999996928379e-02,1.105016243859924089e+03,5.979140977530833512e-02
1.430909999996928320e-02,1.105016281876185985e+03,5.979140824726231207e-02
1.430919999996928260e-02,1.105016319892496540e+03,5.979140671921522043e-02
1.430929999996928201e-02,1.105016357908855753e+03,5.979140519116706021e-02
1.430939999996928141e-02,1.105016395925263623e+03,5.979140366311783139e-02
1.430949999996928082e-02,1.105016433941720152e+03,5.979140213506753398e-02
1.430959999996928023e-02,1.105016471958225338e+03,5.979140060701616799e-02
1.430969999996927963e-02,1.105016509974779183e+03,5.979139907896373340e-02
1.430979999996927904e-02,1.105016547991381685e+03,5.979139755091022329e-02
1.430989999996927844e-02,1.105016586008032846e+03,5.979139602285564459e-02
1.430999999996927785e-02,1.105016624024732664e+03,5.979139449479999729e-02
1.431009999996927726e-02,1.105016662041481140e+03,5.979139296674328141e-02
1.431019999996927666e-02,1.105016700058278275e+03,5.979139143868549694e-02
1.431029999996927607e-02,1.105016738075124067e+03,5.979138991062664388e-02
1.431039999996927548e-02,1.105016776092018517e+03,5.979138838256672223e-02
1.431049999996927488e-02,1.105016814108961626e+03,5.979138685450573198e-02
1.431059999996927429e-02,1.105016852125953392e+03,5.979138532644367315e-02
1.431069999996927369e-02,1.105016890142993816e+03,5.979138379838054573e-02
1.431079999996927310e-02,1.105016928160082898e+03,5.979138227031634972e-02
1.431089999996927251e-02,1.105016966177220638e+03,5.979138074225108512e-02
1.431099999996927191e-02,1.105017004194407036e+03,5.979137921418475193e-02
1.431109999996927132e-02,1.105017042211642092e+03,5.979137768611735015e-02
1.431119999996927072e-02,1.105017080228925806e+03,5.979137615804887979e-02
1.431129999996927013e-02,1.105017118246258178e+03,5.979137462997933389e-02
1.431139999996926954e-02,1.105017156263639208e+03,5.979137310190871940e-02
1.431149999996926894e-02,1.105017194281068896e+03,5.979137157383703632e-02
1.431159999996926835e-02,1.105017232298547242e+03,5.979137004576428466e-02
1.431169999996926775e-02,1.105017270316074246e+03,5.979136851769046440e-02
1.431179999996926716e-02,1.105017308333649908e+03,5.979136698961557556e-02
1.431189999996926657e-02,1.105017346351274227e+03,5.979136546153961812e-02
1.431199999996926597e-02,1.105017384368947205e+03,5.979136393346259210e-02
1.431209999996926538e-02,1.105017422386668841e+03,5.979136240538449748e-02
1.431219999996926479e-02,1.105017460404439134e+03,5.979136087730533428e-02
1.431229999996926419e-02,1.105017498422258086e+03,5.979135934922510248e-02
1.431239999996926360e-02,1.105017536440125696e+03,5.979135782114380210e-02
1.431249999996926300e-02,1.105017574458041963e+03,5.979135629306143312e-02
1.431259999996926241e-02,1.105017612476006889e+03,5.979135476497799556e-02
1.431269999996926182e-02,1.105017650494020472e+03,5.979135323689348941e-02
1.431279999996926122e-02,1.105017688512082714e+03,5.979135170880790773e-02
1.431289999996926063e-02,1.105017726530193613e+03,5.979135018072125746e-02
1.431299999996926003e-02,1.105017764548353171e+03,5.979134865263353860e-02
1.431309999996925944e-02,1.105017802566561386e+03,5.979134712454475115e-02
1.431319999996925885e-02,1.105017840584818259e+03,5.979134559645489511e-02
1.431329999996925825e-02,1.105017878603123791e+03,5.979134406836397048e-02
1.431339999996925766e-02,1.105017916621477980e+03,5.979134254027197726e-02
1.431349999996925706e-02,1.105017954639880827e+03,5.979134101217891545e-02
1.431359999996925647e-02,1.105017992658332332e+03,5.979133948408478505e-02
1.431369999996925588e-02,1.105018030676832495e+03,5.979133795598958606e-02
1.431379999996925528e-02,1.105018068695381317e+03,5.979133642789331848e-02
1.431389999996925469e-02,1.105018106713978796e+03,5.979133489979598232e-02
1.431399999996925410e-02,1.105018144732624933e+03,5.979133337169757756e-02
1.431409999996925350e-02,1.105018182751319728e+03,5.979133184359809727e-02
1.431419999996925291e-02,1.105018220770063181e+03,5.979133031549754840e-02
1.431429999996925231e-02,1.105018258788855292e+03,5.979132878739593093e-02
1.431439999996925172e-02,1.105018296807696061e+03,5.979132725929324488e-02
1.431449999996925113e-02,1.105018334826585487e+03,5.979132573118949023e-02
1.431459999996925053e-02,1.105018372845523572e+03,5.979132420308466700e-02
1.431469999996924994e-02,1.105018410864510315e+03,5.979132267497877518e-02
1.431479999996924934e-02,1.105018448883545716e+03,5.979132114687181476e-02
1.431489999996924875e-02,1.105018486902629775e+03,5.979131961876378576e-02
1.431499999996924816e-02,1.105018524921762491e+03,5.979131809065468817e-02
1.431509999996924756e-02,1.105018562940943866e+03,5.979131656254452198e-02
1.431519999996924697e-02,1.105018600960173899e+03,5.979131503443328721e-02
1.431529999996924638e-02,1.105018638979452589e+03,5.979131350632098385e-02
1.431539999996924578e-02,1.105018676998779938e+03,5.979131197820760496e-02
1.431549999996924519e-02,1.105018715018155945e+03,5.979131045009315748e-02
1.431559999996924459e-02,1.105018753037580609e+03,5.979130892197764141e-02
1.431569999996924400e-02,1.105018791057053932e+03,5.979130739386105675e-02
1.431579999996924341e-02,1.105018829076575912e+03,5.979130586574340350e-02
1.431589999996924281e-02,1.105018867096146550e+03,5.979130433762468166e-02
1.431599999996924222e-02,1.105018905115765847e+03,5.979130280950489124e-02
1.431609999996924162e-02,1.105018943135433801e+03,5.979130128138403222e-02
1.431619999996924103e-02,1.105018981155150414e+03,5.979129975326210461e-02
1.431629999996924044e-02,1.105019019174915911e+03,5.979129822513910841e-02
1.431639999996923984e-02,1.105019057194730067e+03,5.979129669701504363e-02
1.431649999996923925e-02,1.105019095214592880e+03,5.979129516888991025e-02
1.431659999996923865e-02,1.105019133234504352e+03,5.979129364076370828e-02
1.431669999996923806e-02,1.105019171254464482e+03,5.979129211263643079e-02
1.431679999996923747e-02,1.105019209274473269e+03,5.979129058450808470e-02
1.431689999996923687e-02,1.105019247294530714e+03,5.979128905637867003e-02
1.431699999996923628e-02,1.105019285314636818e+03,5.979128752824818677e-02
1.431709999996923569e-02,1.105019323334791579e+03,5.979128600011663491e-02
1.431719999996923509e-02,1.105019361354994999e+03,5.979128447198401447e-02
1.431729999996923450e-02,1.105019399375247076e+03,5.979128294385032544e-02
1.431739999996923390e-02,1.105019437395547811e+03,5.979128141571556782e-02
1.431749999996923331e-02,1.105019475415897205e+03,5.979127988757974160e-02
1.431759999996923272e-02,1.105019513436295256e+03,5.979127835944284680e-02
1.431769999996923212e-02,1.105019551456741965e+03,5.979127683130488341e-02
1.431779999996923153e-02,1.105019589477237332e+03,5.979127530316584449e-02
1.431789999996923093e-02,1.105019627497781357e+03,5.979127377502573698e-02
1.431799999996923034e-02,1.105019665518374040e+03,5.979127224688456088e-02
1.431809999996922975e-02,1.105019703539015381e+03,5.979127071874231619e-02
1.431819999996922915e-02,1.105019741559705380e+03,5.979126919059900291e-02
1.431829999996922856e-02,1.105019779580444037e+03,5.979126766245462105e-02
1.431839999996922796e-02,1.105019817601231352e+03,5.979126613430917059e-02
1.431849999996922737e-02,1.105019855622067325e+03,5.979126460616265154e-02
1.431859999996922678e-02,1.105019893642951956e+03,5.979126307801506390e-02
1.431869999996922618e-02,1.105019931663885245e+03,5.979126154986640768e-02
1.431879999996922559e-02,1.105019969684867419e+03,5.979126002171668286e-02
1.431889999996922500e-02,1.105020007705898252e+03,5.979125849356588945e-02
1.431899999996922440e-02,1.105020045726977742e+03,5.979125696541402052e-02
1.431909999996922381e-02,1.105020083748105890e+03,5.979125543726108299e-02
1.431919999996922321e-02,1.105020121769282696e+03,5.979125390910707688e-02
1.431929999996922262e-02,1.105020159790508160e+03,5.979125238095200218e-02
1.431939999996922203e-02,1.105020197811782282e+03,5.979125085279585888e-02
1.431949999996922143e-02,1.105020235833105062e+03,5.979124932463864700e-02
1.431959999996922084e-02,1.105020273854476500e+03,5.979124779648036653e-02
1.431969999996922024e-02,1.105020311875896596e+03,5.979124626832101747e-02
1.431979999996921965e-02,1.105020349897365350e+03,5.979124474016059981e-02
1.431989999996921906e-02,1.105020387918882761e+03,5.979124321199911357e-02
1.431999999996921846e-02,1.105020425940448831e+03,5.979124168383655874e-02
1.432009999996921787e-02,1.105020463962063559e+03,5.979124015567292838e-02
1.432019999996921727e-02,1.105020501983726945e+03,5.979123862750822943e-02
1.432029999996921668e-02,1.105020540005438988e+03,5.979123709934246189e-02
1.432039999996921609e-02,1.105020578027199690e+03,5.979123557117562576e-02
1.432049999996921549e-02,1.105020616049009050e+03,5.979123404300772104e-02
1.432059999996921490e-02,1.105020654070867067e+03,5.979123251483874774e-02
1.432069999996921431e-02,1.105020692092773970e+03,5.979123098666870584e-02
1.432079999996921371e-02,1.105020730114729531e+03,5.979122945849759535e-02
1.432089999996921312e-02,1.105020768136733750e+03,5.979122793032541627e-02
1.432099999996921252e-02,1.105020806158786627e+03,5.979122640215216861e-02
1.432109999996921193e-02,1.105020844180888162e+03,5.979122487397784541e-02
1.432119999996921134e-02,1.105020882203038354e+03,5.979122334580245363e-02
1.432129999996921074e-02,1.105020920225237205e+03,5.979122181762599325e-02
1.432139999996921015e-02,1.105020958247484714e+03,5.979122028944846429e-02
1.432149999996920955e-02,1.105020996269780881e+03,5.979121876126986673e-02
1.432159999996920896e-02,1.105021034292125705e+03,5.979121723309020059e-02
1.432169999996920837e-02,1.105021072314519188e+03,5.979121570490946586e-02
1.432179999996920777e-02,1.105021110336961328e+03,5.979121417672766253e-02
1.432189999996920718e-02,1.105021148359452127e+03,5.979121264854479062e-02
1.432199999996920659e-02,1.105021186381991583e+03,5.979121112036085012e-02
1.432209999996920599e-02,1.105021224404579698e+03,5.979120959217584103e-02
1.432219999996920540e-02,1.105021262427216698e+03,5.979120806398975640e-02
1.432229999996920480e-02,1.105021300449902355e+03,5.979120653580260319e-02
1.432239999996920421e-02,1.105021338472636671e+03,5.979120500761438139e-02
1.432249999996920362e-02,1.105021376495419645e+03,5.979120347942509101e-02
1.432259999996920302e-02,1.105021414518251277e+03,5.979120195123473203e-02
1.432269999996920243e-02,1.105021452541131566e+03,5.979120042304330446e-02
1.432279999996920183e-02,1.105021490564060514e+03,5.979119889485080830e-02
1.432289999996920124e-02,1.105021528587038119e+03,5.979119736665724355e-02
1.432299999996920065e-02,1.105021566610064383e+03,5.979119583846261021e-02
1.432309999996920005e-02,1.105021604633139304e+03,5.979119431026690135e-02
1.432319999996919946e-02,1.105021642656262884e+03,5.979119278207012389e-02
1.432329999996919886e-02,1.105021680679435121e+03,5.979119125387227784e-02
1.432339999996919827e-02,1.105021718702656017e+03,5.979118972567336321e-02
1.432349999996919768e-02,1.105021756725925570e+03,5.979118819747337998e-02
1.432359999996919708e-02,1.105021794749244009e+03,5.979118666927232817e-02
1.432369999996919649e-02,1.105021832772611106e+03,5.979118514107020776e-02
1.432379999996919590e-02,1.105021870796026860e+03,5.979118361286701877e-02
1.432389999996919530e-02,1.105021908819491273e+03,5.979118208466276119e-02
1.432399999996919471e-02,1.105021946843004343e+03,5.979118055645743501e-02
1.432409999996919411e-02,1.105021984866566072e+03,5.979117902825103331e-02
1.432419999996919352e-02,1.105022022890176459e+03,5.979117750004356302e-02
1.432429999996919293e-02,1.105022060913835503e+03,5.979117597183502414e-02
1.432439999996919233e-02,1.105022098937543205e+03,5.979117444362541667e-02
1.432449999996919174e-02,1.105022136961299566e+03,5.979117291541474061e-02
1.432459999996919114e-02,1.105022174985104584e+03,5.979117138720299596e-02
1.432469999996919055e-02,1.105022213008958261e+03,5.979116985899018272e-02
1.432479999996918996e-02,1.105022251032860822e+03,5.979116833077630089e-02
1.432489999996918936e-02,1.105022289056812042e+03,5.979116680256135047e-02
1.432499999996918877e-02,1.105022327080811920e+03,5.979116527434532452e-02
1.432509999996918817e-02,1.105022365104860455e+03,5.979116374612822998e-02
1.432519999996918758e-02,1.105022403128957649e+03,5.979116221791006686e-02
1.432529999996918699e-02,1.105022441153103500e+03,5.979116068969083514e-02
1.432539999996918639e-02,1.105022479177298010e+03,5.979115916147053483e-02
1.432549999996918580e-02,1.105022517201541177e+03,5.979115763324916594e-02
1.432559999996918521e-02,1.105022555225833003e+03,5.979115610502672845e-02
1.432569999996918461e-02,1.105022593250173486e+03,5.979115457680322238e-02
1.432579999996918402e-02,1.105022631274562627e+03,5.979115304857864771e-02
1.432589999996918342e-02,1.105022669299000654e+03,5.979115152035300446e-02
1.432599999996918283e-02,1.105022707323487339e+03,5.979114999212628567e-02
1.432609999996918224e-02,1.105022745348022681e+03,5.979114846389849830e-02
1.432619999996918164e-02,1.105022783372606682e+03,5.979114693566964234e-02
1.432629999996918105e-02,1.105022821397239341e+03,5.979114540743971778e-02
1.432639999996918045e-02,1.105022859421920657e+03,5.979114387920872464e-02
1.432649999996917986e-02,1.105022897446650632e+03,5.979114235097666291e-02
1.432659999996917927e-02,1.105022935471429264e+03,5.979114082274353259e-02
1.432669999996917867e-02,1.105022973496256554e+03,5.979113929450933368e-02
1.432679999996917808e-02,1.105023011521132503e+03,5.979113776627406618e-02
1.432689999996917748e-02,1.105023049546057109e+03,5.979113623803772315e-02
1.432699999996917689e-02,1.105023087571030601e+03,5.979113470980031153e-02
1.432709999996917630e-02,1.105023125596052751e+03,5.979113318156183132e-02
1.432719999996917570e-02,1.105023163621123558e+03,5.979113165332228252e-02
1.432729999996917511e-02,1.105023201646243024e+03,5.979113012508166514e-02
1.432739999996917452e-02,1.105023239671411147e+03,5.979112859683997916e-02
1.432749999996917392e-02,1.105023277696627929e+03,5.979112706859722459e-02
1.432759999996917333e-02,1.105023315721893368e+03,5.979112554035340144e-02
1.432769999996917273e-02,1.105023353747207466e+03,5.979112401210850275e-02
1.432779999996917214e-02,1.105023391772570221e+03,5.979112248386253547e-02
1.432789999996917155e-02,1.105023429797981635e+03,5.979112095561549961e-02
1.432799999996917095e-02,1.105023467823441933e+03,5.979111942736739516e-02
1.432809999996917036e-02,1.105023505848950890e+03,5.979111789911822211e-02
1.432819999996916976e-02,1.105023543874508505e+03,5.979111637086798048e-02
1.432829999996916917e-02,1.105023581900114777e+03,5.979111484261667026e-02
1.432839999996916858e-02,1.105023619925769708e+03,5.979111331436429144e-02
1.432849999996916798e-02,1.105023657951473297e+03,5.979111178611084404e-02
1.432859999996916739e-02,1.105023695977225543e+03,5.979111025785632111e-02
1.432869999996916680e-02,1.105023734003026448e+03,5.979110872960072959e-02
1.432879999996916620e-02,1.105023772028876010e+03,5.979110720134406948e-02
1.432889999996916561e-02,1.105023810054774458e+03,5.979110567308634078e-02
1.432899999996916501e-02,1.105023848080721564e+03,5.979110414482754349e-02
1.432909999996916442e-02,1.105023886106717327e+03,5.979110261656767761e-02
1.432919999996916383e-02,1.105023924132761749e+03,5.979110108830674314e-02
1.432929999996916323e-02,1.105023962158854829e+03,5.979109956004474008e-02
1.432939999996916264e-02,1.105024000184996567e+03,5.979109803178166149e-02
1.432949999996916204e-02,1.105024038211186962e+03,5.979109650351751432e-02
1.432959999996916145e-02,1.105024076237426016e+03,5.979109497525229855e-02
1.432969999996916086e-02,1.105024114263713727e+03,5.979109344698601419e-02
1.432979999996916026e-02,1.105024152290050324e+03,5.979109191871866125e-02
1.432989999996915967e-02,1.105024190316435579e+03,5.979109039045023971e-02
1.432999999996915907e-02,1.105024228342869492e+03,5.979108886218074959e-02
1.433009999996915848e-02,1.105024266369352063e+03,5.979108733391019087e-02
1.433019999996915789e-02,1.105024304395883291e+03,5.979108580563855663e-02
1.433029999996915729e-02,1.105024342422463178e+03,5.979108427736585379e-02
1.433039999996915670e-02,1.105024380449091723e+03,5.979108274909208237e-02
1.433049999996915611e-02,1.105024418475768925e+03,5.979108122081724236e-02
1.433059999996915551e-02,1.105024456502495013e+03,5.979107969254133376e-02
1.433069999996915492e-02,1.105024494529269759e+03,5.979107816426435656e-02
1.433079999996915432e-02,1.105024532556093163e+03,5.979107663598631078e-02
1.433089999996915373e-02,1.105024570582965225e+03,5.979107510770719641e-02
1.433099999996915314e-02,1.105024608609885945e+03,5.979107357942700651e-02
1.433109999996915254e-02,1.105024646636855323e+03,5.979107205114574802e-02
1.433119999996915195e-02,1.105024684663873359e+03,5.979107052286342094e-02
1.433129999996915135e-02,1.105024722690940052e+03,5.979106899458002528e-02
1.433139999996915076e-02,1.105024760718055632e+03,5.979106746629556102e-02
1.433149999996915017e-02,1.105024798745219869e+03,5.979106593801002817e-02
1.433159999996914957e-02,1.105024836772432764e+03,5.979106440972342673e-02
1.433169999996914898e-02,1.105024874799694317e+03,5.979106288143575670e-02
1.433179999996914838e-02,1.105024912827004528e+03,5.979106135314701115e-02
1.433189999996914779e-02,1.105024950854363397e+03,5.979105982485719700e-02
