# t [s], T [K], YF
9.693999999999329889e-03,1.103311193311425086e+03,5.986082350032227023e-02
9.694999999999329154e-03,1.103311552584057608e+03,5.986080869242811631e-02
9.695999999999328420e-03,1.103311911860872897e+03,5.986079388443582561e-02
9.696999999999327685e-03,1.103312271141871179e+03,5.986077907634539813e-02
9.697999999999326950e-03,1.103312630427052454e+03,5.986076426815682694e-02
9.698999999999326216e-03,1.103312989716416951e+03,5.986074945987011897e-02
9.699999999999325481e-03,1.103313349009964668e+03,5.986073465148526729e-02
9.700999999999324747e-03,1.103313708307696061e+03,5.986071984300226495e-02
9.701999999999324012e-03,1.103314067609611129e+03,5.986070503442111890e-02
9.702999999999323277e-03,1.103314426915710101e+03,5.986069022574182219e-02
9.703999999999322543e-03,1.103314786225992975e+03,5.986067541696437483e-02
9.704999999999321808e-03,1.103315145540459980e+03,5.986066060808877681e-02
9.705999999999321073e-03,1.103315504859111343e+03,5.986064579911502120e-02
9.706999999999320339e-03,1.103315864181947063e+03,5.986063099004310800e-02
9.707999999999319604e-03,1.103316223508967369e+03,5.986061618087303721e-02
9.708999999999318870e-03,1.103316582840172487e+03,5.986060137160480882e-02
9.709999999999318135e-03,1.103316942175562417e+03,5.986058656223842284e-02
9.710999999999317400e-03,1.103317301515137387e+03,5.986057175277387232e-02
9.711999999999316666e-03,1.103317660858897625e+03,5.986055694321115728e-02
9.712999999999315931e-03,1.103318020206843130e+03,5.986054213355027076e-02
9.713999999999315196e-03,1.103318379558974129e+03,5.986052732379121971e-02
9.714999999999314462e-03,1.103318738915290851e+03,5.986051251393399719e-02
9.715999999999313727e-03,1.103319098275793294e+03,5.986049770397860320e-02
9.716999999999312992e-03,1.103319457640481687e+03,5.986048289392503774e-02
9.717999999999312258e-03,1.103319817009356257e+03,5.986046808377329387e-02
9.718999999999311523e-03,1.103320176382417003e+03,5.986045327352337159e-02
9.719999999999310789e-03,1.103320535759664153e+03,5.986043846317527090e-02
9.720999999999310054e-03,1.103320895141097935e+03,5.986042365272899179e-02
9.721999999999309319e-03,1.103321254526718349e+03,5.986040884218453428e-02
9.722999999999308585e-03,1.103321613916525621e+03,5.986039403154189142e-02
9.723999999999307850e-03,1.103321973310519979e+03,5.986037922080106322e-02
9.724999999999307115e-03,1.103322332708701424e+03,5.986036440996204272e-02
9.725999999999306381e-03,1.103322692111070182e+03,5.986034959902483688e-02
9.726999999999305646e-03,1.103323051517626482e+03,5.986033478798943874e-02
9.727999999999304911e-03,1.103323410928370322e+03,5.986031997685584832e-02
9.728999999999304177e-03,1.103323770343301931e+03,5.986030516562406562e-02
9.729999999999303442e-03,1.103324129762421535e+03,5.986029035429408368e-02
9.730999999999302708e-03,1.103324489185729135e+03,5.986027554286590252e-02
9.731999999999301973e-03,1.103324848613225186e+03,5.986026073133952213e-02
9.732999999999301238e-03,1.103325208044909459e+03,5.986024591971494252e-02
9.733999999999300504e-03,1.103325567480782411e+03,5.986023110799215674e-02
9.734999999999299769e-03,1.103325926920844040e+03,5.986021629617117173e-02
9.735999999999299034e-03,1.103326286365094347e+03,5.986020148425198056e-02
9.736999999999298300e-03,1.103326645813533787e+03,5.986018667223457629e-02
9.737999999999297565e-03,1.103327005266162359e+03,5.986017186011896585e-02
9.738999999999296830e-03,1.103327364722980064e+03,5.986015704790514230e-02
9.739999999999296096e-03,1.103327724183987357e+03,5.986014223559310565e-02
9.740999999999295361e-03,1.103328083649184236e+03,5.986012742318284896e-02
9.741999999999294627e-03,1.103328443118570931e+03,5.986011261067437916e-02
9.742999999999293892e-03,1.103328802592147440e+03,5.986009779806768932e-02
9.743999999999293157e-03,1.103329162069913991e+03,5.986008298536277944e-02
9.744999999999292423e-03,1.103329521551870812e+03,5.986006817255964951e-02
9.745999999999291688e-03,1.103329881038017902e+03,5.986005335965829260e-02
9.746999999999290953e-03,1.103330240528355489e+03,5.986003854665870871e-02
9.747999999999290219e-03,1.103330600022883800e+03,5.986002373356089784e-02
9.748999999999289484e-03,1.103330959521602836e+03,5.986000892036485999e-02
9.749999999999288749e-03,1.103331319024512823e+03,5.985999410707058821e-02
9.750999999999288015e-03,1.103331678531613989e+03,5.985997929367808251e-02
9.751999999999287280e-03,1.103332038042906561e+03,5.985996448018734289e-02
9.752999999999286546e-03,1.103332397558390539e+03,5.985994966659836936e-02
9.753999999999285811e-03,1.103332757078065924e+03,5.985993485291115496e-02
9.754999999999285076e-03,1.103333116601933170e+03,5.985992003912569970e-02
9.755999999999284342e-03,1.103333476129992277e+03,5.985990522524200358e-02
9.756999999999283607e-03,1.103333835662243473e+03,5.985989041126006660e-02
9.757999999999282872e-03,1.103334195198686757e+03,5.985987559717988182e-02
9.758999999999282138e-03,1.103334554739322357e+03,5.985986078300145619e-02
9.759999999999281403e-03,1.103334914284150500e+03,5.985984596872477581e-02
9.760999999999280669e-03,1.103335273833171186e+03,5.985983115434984764e-02
9.761999999999279934e-03,1.103335633386384643e+03,5.985981633987666473e-02
9.762999999999279199e-03,1.103335992943791098e+03,5.985980152530523402e-02
9.763999999999278465e-03,1.103336352505390551e+03,5.985978671063554163e-02
9.764999999999277730e-03,1.103336712071183229e+03,5.985977189586759450e-02
9.765999999999276995e-03,1.103337071641169359e+03,5.985975708100138570e-02
9.766999999999276261e-03,1.103337431215349170e+03,5.985974226603692216e-02
9.767999999999275526e-03,1.103337790793722661e+03,5.985972745097419001e-02
9.768999999999274791e-03,1.103338150376289832e+03,5.985971263581319618e-02
9.769999999999274057e-03,1.103338509963051138e+03,5.985969782055393373e-02
9.770999999999273322e-03,1.103338869554006578e+03,5.985968300519640961e-02
9.771999999999272588e-03,1.103339229149156381e+03,5.985966818974060993e-02
9.772999999999271853e-03,1.103339588748500546e+03,5.985965337418654164e-02
9.773999999999271118e-03,1.103339948352039301e+03,5.985963855853419779e-02
9.774999999999270384e-03,1.103340307959772872e+03,5.985962374278358533e-02
9.775999999999269649e-03,1.103340667571701260e+03,5.985960892693469038e-02
9.776999999999268914e-03,1.103341027187824693e+03,5.985959411098751987e-02
9.777999999999268180e-03,1.103341386808143398e+03,5.985957929494206686e-02
9.778999999999267445e-03,1.103341746432657374e+03,5.985956447879833831e-02
9.779999999999266710e-03,1.103342106061367076e+03,5.985954966255632032e-02
9.780999999999265976e-03,1.103342465694272278e+03,5.985953484621601983e-02
9.781999999999265241e-03,1.103342825331373433e+03,5.985952002977742992e-02
9.782999999999264507e-03,1.103343184972670542e+03,5.985950521324055057e-02
9.783999999999263772e-03,1.103343544618163605e+03,5.985949039660538179e-02
9.784999999999263037e-03,1.103343904267853077e+03,5.985947557987192358e-02
9.785999999999262303e-03,1.103344263921738957e+03,5.985946076304016900e-02
9.786999999999261568e-03,1.103344623579821473e+03,5.985944594611011804e-02
9.787999999999260833e-03,1.103344983242100625e+03,5.985943112908177072e-02
9.788999999999260099e-03,1.103345342908576640e+03,5.985941631195512702e-02
9.789999999999259364e-03,1.103345702579249746e+03,5.985940149473018002e-02
9.790999999999258629e-03,1.103346062254119943e+03,5.985938667740692970e-02
9.791999999999257895e-03,1.103346421933187457e+03,5.985937185998537607e-02
9.792999999999257160e-03,1.103346781616452517e+03,5.985935704246551914e-02
9.793999999999256426e-03,1.103347141303915350e+03,5.985934222484735195e-02
9.794999999999255691e-03,1.103347500995575956e+03,5.985932740713087452e-02
9.795999999999254956e-03,1.103347860691434562e+03,5.985931258931608684e-02
9.796999999999254222e-03,1.103348220391491168e+03,5.985929777140298197e-02
9.797999999999253487e-03,1.103348580095746001e+03,5.985928295339156685e-02
9.798999999999252752e-03,1.103348939804199290e+03,5.985926813528183454e-02
9.799999999999252018e-03,1.103349299516851033e+03,5.985925331707378505e-02
9.800999999999251283e-03,1.103349659233701459e+03,5.985923849876741143e-02
9.801999999999250548e-03,1.103350018954750794e+03,5.985922368036271368e-02
9.802999999999249814e-03,1.103350378679999039e+03,5.985920886185969181e-02
9.803999999999249079e-03,1.103350738409446649e+03,5.985919404325834581e-02
9.804999999999248345e-03,1.103351098143093395e+03,5.985917922455867568e-02
9.805999999999247610e-03,1.103351457880939734e+03,5.985916440576067449e-02
9.806999999999246875e-03,1.103351817622985664e+03,5.985914958686434223e-02
9.807999999999246141e-03,1.103352177369231413e+03,5.985913476786967891e-02
9.808999999999245406e-03,1.103352537119676981e+03,5.985911994877668452e-02
9.809999999999244671e-03,1.103352896874322596e+03,5.985910512958535212e-02
9.810999999999243937e-03,1.103353256633168485e+03,5.985909031029568172e-02
9.811999999999243202e-03,1.103353616396214647e+03,5.985907549090767332e-02
9.812999999999242468e-03,1.103353976163461311e+03,5.985906067142131998e-02
9.813999999999241733e-03,1.103354335934908704e+03,5.985904585183662169e-02
9.814999999999240998e-03,1.103354695710557053e+03,5.985903103215358539e-02
9.815999999999240264e-03,1.103355055490406357e+03,5.985901621237219722e-02
9.816999999999239529e-03,1.103355415274456618e+03,5.985900139249246410e-02
9.817999999999238794e-03,1.103355775062708290e+03,5.985898657251437910e-02
9.818999999999238060e-03,1.103356134855161372e+03,5.985897175243794222e-02
9.819999999999237325e-03,1.103356494651816092e+03,5.985895693226315345e-02
9.820999999999236590e-03,1.103356854452672451e+03,5.985894211199000586e-02
9.821999999999235856e-03,1.103357214257730675e+03,5.985892729161850639e-02
9.822999999999235121e-03,1.103357574066990992e+03,5.985891247114864810e-02
9.823999999999234387e-03,1.103357933880453402e+03,5.985889765058042405e-02
9.824999999999233652e-03,1.103358293698118132e+03,5.985888282991384118e-02
9.825999999999232917e-03,1.103358653519985410e+03,5.985886800914889255e-02
9.826999999999232183e-03,1.103359013346055463e+03,5.985885318828557816e-02
9.827999999999231448e-03,1.103359373176328290e+03,5.985883836732389801e-02
9.828999999999230713e-03,1.103359733010804121e+03,5.985882354626384516e-02
9.829999999999229979e-03,1.103360092849482953e+03,5.985880872510542655e-02
9.830999999999229244e-03,1.103360452692365016e+03,5.985879390384863524e-02
9.831999999999228509e-03,1.103360812539450535e+03,5.985877908249346430e-02
9.832999999999227775e-03,1.103361172390739512e+03,5.985876426103992065e-02
9.833999999999227040e-03,1.103361532246232173e+03,5.985874943948799737e-02
9.834999999999226306e-03,1.103361892105928746e+03,5.985873461783769445e-02
9.835999999999225571e-03,1.103362251969829231e+03,5.985871979608901189e-02
9.836999999999224836e-03,1.103362611837934082e+03,5.985870497424194275e-02
9.837999999999224102e-03,1.103362971710243073e+03,5.985869015229649398e-02
9.838999999999223367e-03,1.103363331586756658e+03,5.985867533025265863e-02
9.839999999999222632e-03,1.103363691467474837e+03,5.985866050811042977e-02
9.840999999999221898e-03,1.103364051352397837e+03,5.985864568586981432e-02
9.841999999999221163e-03,1.103364411241525659e+03,5.985863086353080537e-02
9.842999999999220428e-03,1.103364771134858529e+03,5.985861604109340289e-02
9.843999999999219694e-03,1.103365131032396675e+03,5.985860121855760690e-02
9.844999999999218959e-03,1.103365490934140098e+03,5.985858639592341046e-02
9.845999999999218225e-03,1.103365850840089024e+03,5.985857157319081356e-02
9.846999999999217490e-03,1.103366210750243681e+03,5.985855675035981621e-02
9.847999999999216755e-03,1.103366570664604296e+03,5.985854192743041841e-02
9.848999999999216021e-03,1.103366930583170870e+03,5.985852710440261321e-02
9.849999999999215286e-03,1.103367290505943402e+03,5.985851228127640755e-02
9.850999999999214551e-03,1.103367650432922346e+03,5.985849745805179450e-02
9.851999999999213817e-03,1.103368010364107704e+03,5.985848263472876712e-02
9.852999999999213082e-03,1.103368370299499702e+03,5.985846781130733235e-02
9.853999999999212348e-03,1.103368730239098340e+03,5.985845298778748325e-02
9.854999999999211613e-03,1.103369090182903847e+03,5.985843816416921981e-02
9.855999999999210878e-03,1.103369450130916448e+03,5.985842334045254204e-02
9.856999999999210144e-03,1.103369810083136144e+03,5.985840851663744300e-02
9.857999999999209409e-03,1.103370170039563391e+03,5.985839369272392269e-02
9.858999999999208674e-03,1.103370530000197959e+03,5.985837886871198110e-02
9.859999999999207940e-03,1.103370889965040305e+03,5.985836404460161825e-02
9.860999999999207205e-03,1.103371249934090429e+03,5.985834922039282718e-02
9.861999999999206470e-03,1.103371609907348557e+03,5.985833439608560791e-02
9.862999999999205736e-03,1.103371969884814689e+03,5.985831957167996042e-02
9.863999999999205001e-03,1.103372329866489054e+03,5.985830474717588473e-02
9.864999999999204267e-03,1.103372689852371877e+03,5.985828992257337389e-02
9.865999999999203532e-03,1.103373049842463161e+03,5.985827509787242789e-02
9.866999999999202797e-03,1.103373409836763130e+03,5.985826027307304675e-02
9.867999999999202063e-03,1.103373769835272014e+03,5.985824544817523046e-02
9.868999999999201328e-03,1.103374129837989813e+03,5.985823062317897209e-02
9.869999999999200593e-03,1.103374489844916980e+03,5.985821579808427856e-02
9.870999999999199859e-03,1.103374849856053288e+03,5.985820097289113600e-02
9.871999999999199124e-03,1.103375209871399193e+03,5.985818614759955136e-02
9.872999999999198389e-03,1.103375569890954694e+03,5.985817132220951770e-02
9.873999999999197655e-03,1.103375929914720018e+03,5.985815649672104194e-02
9.874999999999196920e-03,1.103376289942695166e+03,5.985814167113411022e-02
9.875999999999196186e-03,1.103376649974880365e+03,5.985812684544872947e-02
9.876999999999195451e-03,1.103377010011275843e+03,5.985811201966489276e-02
9.877999999999194716e-03,1.103377370051881599e+03,5.985809719378260702e-02
9.878999999999193982e-03,1.103377730096697860e+03,5.985808236780185837e-02
9.879999999999193247e-03,1.103378090145724855e+03,5.985806754172265376e-02
9.880999999999192512e-03,1.103378450198962582e+03,5.985805271554498624e-02
9.881999999999191778e-03,1.103378810256411498e+03,5.985803788926885582e-02
9.882999999999191043e-03,1.103379170318071374e+03,5.985802306289426250e-02
9.883999999999190308e-03,1.103379530383942665e+03,5.985800823642120627e-02
9.884999999999189574e-03,1.103379890454025372e+03,5.985799340984968020e-02
9.885999999999188839e-03,1.103380250528319721e+03,5.985797858317968428e-02
9.886999999999188105e-03,1.103380610606825712e+03,5.985796375641121853e-02
9.887999999999187370e-03,1.103380970689543574e+03,5.985794892954428292e-02
9.888999999999186635e-03,1.103381330776473533e+03,5.985793410257887054e-02
9.889999999999185901e-03,1.103381690867615589e+03,5.985791927551498137e-02
9.890999999999185166e-03,1.103382050962969970e+03,5.985790444835261542e-02
9.891999999999184431e-03,1.103382411062536903e+03,5.985788962109177269e-02
9.892999999999183697e-03,1.103382771166316388e+03,5.985787479373244624e-02
9.893999999999182962e-03,1.103383131274308653e+03,5.985785996627463607e-02
9.894999999999182227e-03,1.103383491386513924e+03,5.985784513871834217e-02
9.895999999999181493e-03,1.103383851502932430e+03,5.985783031106355762e-02
9.896999999999180758e-03,1.103384211623564170e+03,5.985781548331028934e-02
9.897999999999180024e-03,1.103384571748409144e+03,5.985780065545853040e-02
